contact_id,account_id,email,job_title,created_date,lead_id_source,hubspot_contact_id,salesforce_contact_id,email_opt_in,persona
CON002799,ACC000317,jamie.davis2799@cobalthealth.net,CEO,2025-12-15,,HS202799,SFCON002799,True,User
CON002800,ACC000062,rowan.foster2800@northstaranalytics.ai,Operations Director,2025-12-05,,HS202800,SFCON002800,True,Influencer
CON002801,ACC000021,elliot.davis2801@brighthealth.com,CFO,2025-08-06,,HS202801,SFCON002801,True,Economic Buyer
CON002802,ACC000144,finley.carter2802@meridianmarkets.com,Operations Director,2024-03-02,,HS202802,SFCON002802,True,Champion
CON002803,ACC000242,reese.king2803@meridianintelligen.io,CEO,2025-12-17,,HS202803,SFCON002803,True,Procurement
CON002804,ACC000286,hayden.james2804@signalmarkets42.co,Sales Manager,2026-05-12,,HS202804,SFCON002804,True,Champion
CON002805,ACC000342,emerson.ross2805@atlasanalytics85.com,Sales Manager,2026-01-08,,HS202805,SFCON002805,True,Influencer
CON002806,ACC000077,emerson.patel2806@meridiansystems12.co,Operations Director,2026-06-08,,HS202806,SFCON002806,False,Economic Buyer
CON002807,ACC000303,riley.price2807@catalystdynamics19.co,VP Sales,2025-08-31,,HS202807,SFCON002807,True,Technical Buyer
CON002808,ACC000403,bailey.miller2808@keystoneanalytics9.com,Sales Manager,2025-02-09,,HS202808,SFCON002808,False,User
CON002809,ACC000527,taylor.carter2809@ironwoodcloud13.net,IT Admin,2024-10-19,,HS202809,SFCON002809,True,Technical Buyer
CON002810,ACC000303,kendall.parker2810@catalystdynamics19.co,IT Admin,2024-03-26,,HS202810,SFCON002810,True,Procurement
CON002811,ACC000479,rowan.carter2811@evergreenmarkets75.io,CEO,2024-03-24,,HS202811,SFCON002811,True,Influencer
CON002812,ACC000173,alex.foster2812@keystonehealth.ai,RevOps Manager,2026-04-24,,HS202812,SFCON002812,True,Technical Buyer
CON002813,ACC000327,quinn.reed2813@cobaltsoftware99.net,IT Admin,2025-03-01,,HS202813,SFCON002813,True,User
CON002814,ACC000591,emerson.nelson2814@meridiandynamics77.ai,Sales Manager,2024-10-05,,HS202814,SFCON002814,True,Economic Buyer
CON002815,ACC000346,taylor.james2815@vertexplatform.com,Sales Manager,2025-09-30,,HS202815,SFCON002815,True,Champion
CON002816,ACC000607,charlie.young2816@bluepeakops21.net,VP Sales,2025-04-28,,HS202816,SFCON002816,True,Economic Buyer
CON002817,ACC000378,harper.kim2817@keystoneplatform.com,Demand Gen Manager,2025-07-27,,HS202817,SFCON002817,True,Influencer
CON002818,ACC000022,blake.ross2818@summitdynamics.io,IT Admin,2024-11-23,,HS202818,SFCON002818,True,Technical Buyer
CON002819,ACC000458,kendall.gray2819@apexcloud.net,Sales Manager,2024-09-11,,HS202819,SFCON002819,True,Technical Buyer
CON002820,ACC000123,riley.miller2820@catalystnetworks.ai,Marketing Director,2025-08-14,,HS202820,SFCON002820,True,Influencer
CON002821,ACC000206,riley.wright2821@brightgroup10.ai,IT Admin,2024-05-22,,HS202821,SFCON002821,True,Champion
CON002822,ACC000588,riley.ross2822@ironwoodhealth24.net,IT Admin,2024-05-25,,HS202822,SFCON002822,False,Technical Buyer
CON002823,ACC000387,jordan.reed2823@apexdynamics.ai,Demand Gen Manager,2025-10-08,,HS202823,SFCON002823,True,Influencer
CON002824,ACC000146,casey.ross2824@brightmarkets38.io,Sales Manager,2024-12-19,,HS202824,SFCON002824,True,Influencer
CON002825,ACC000437,harper.wright2825@clearpathsolutions.com,CFO,2025-10-21,,HS202825,SFCON002825,True,Economic Buyer
CON002826,ACC000292,taylor.miller2826@apexnetworks54.co,IT Admin,2025-05-28,,HS202826,SFCON002826,False,Procurement
CON002827,ACC000649,kendall.king2827@atlasdata82.io,CFO,2026-03-11,,HS202827,SFCON002827,True,Influencer
CON002828,ACC000413,quinn.carter2828@cobaltsystems.ai,VP Sales,2026-01-04,,HS202828,SFCON002828,True,Economic Buyer
CON002829,ACC000249,maya.ross2829@novaintelligence92.com,Demand Gen Manager,2025-05-09,,HS202829,SFCON002829,False,Champion
CON002830,ACC000017,riley.reed2830@brightdynamics.com,VP Sales,2024-08-06,,HS202830,SFCON002830,True,Procurement
CON002831,ACC000306,emerson.perry2831@bluepeaksoftware.net,Demand Gen Manager,2026-04-19,,HS202831,SFCON002831,False,User
CON002832,ACC000516,casey.patel2832@cobaltlabs40.ai,Marketing Director,2025-10-14,,HS202832,SFCON002832,True,Economic Buyer
CON002833,ACC000463,maya.gray2833@catalysthealth65.io,Demand Gen Manager,2026-03-24,,HS202833,SFCON002833,True,Procurement
CON002834,ACC000570,blake.adams2834@ironwoodlabs39.io,Sales Manager,2024-06-22,,HS202834,SFCON002834,True,Champion
CON002835,ACC000357,morgan.price2835@nimbusworks36.co,VP Sales,2025-09-28,,HS202835,SFCON002835,True,Economic Buyer
CON002836,ACC000594,riley.davis2836@brightdynamics99.co,Marketing Director,2024-04-22,,,SFCON002836,True,Procurement
CON002837,ACC000642,elliot.murphy2837@catalysthealth.ai,Marketing Director,2025-05-11,,HS202837,SFCON002837,True,Champion
CON002838,ACC000635,charlie.ward2838@nimbusmarkets25.net,Demand Gen Manager,2026-06-14,,HS202838,SFCON002838,True,Procurement
CON002839,ACC000606,hayden.stone2839@cobaltdynamics.co,Operations Director,2025-11-23,,HS202839,SFCON002839,True,Influencer
CON002840,ACC000578,morgan.kim2840@northstardynamics1.co,RevOps Manager,2025-08-03,,HS202840,SFCON002840,True,Technical Buyer
CON002841,ACC000108,drew.reed2841@evergreenanalytics.io,CFO,2024-02-19,,HS202841,SFCON002841,False,Technical Buyer
CON002842,ACC000402,logan.james2842@nimbusanalytics49.io,CEO,2024-04-15,,HS202842,SFCON002842,True,Procurement
CON002843,ACC000357,devon.long2843@nimbusworks36.co,RevOps Manager,2026-05-11,,HS202843,SFCON002843,True,User
CON002844,ACC000125,charlie.long2844@atlassolutions55.co,RevOps Manager,2025-04-12,,HS202844,SFCON002844,False,Influencer
CON002845,ACC000360,rowan.miller2845@clearpathgroup57.net,Marketing Director,2024-06-02,,HS202845,SFCON002845,False,Economic Buyer
CON002846,ACC000567,elliot.carter2846@pioneerworks29.net,RevOps Manager,2026-04-16,,HS202846,SFCON002846,True,Technical Buyer
CON002847,ACC000182,bailey.stone2847@apexanalytics.net,CEO,2025-09-08,,,SFCON002847,True,Influencer
CON002848,ACC000236,charlie.torres2848@pioneerops.co,IT Admin,2026-06-20,,HS202848,SFCON002848,True,Technical Buyer
CON002849,ACC000598,avery.perry2849@bluepeakplatform47.ai,Operations Director,2026-01-08,,HS202849,SFCON002849,True,Economic Buyer
CON002850,ACC000187,kendall.long2850@atlaslabs.io,Operations Director,2025-05-04,,HS202850,SFCON002850,True,Champion
CON002851,ACC000381,maya.ward2851@clearpathnetworks8.ai,Sales Manager,2024-12-10,,HS202851,SFCON002851,True,Technical Buyer
CON002852,ACC000474,avery.davis2852@atlasanalytics.co,CFO,2024-04-17,,HS202852,SFCON002852,False,Influencer
CON002853,ACC000188,charlie.brooks2853@apexsoftware.ai,Demand Gen Manager,2025-05-28,,HS202853,SFCON002853,False,User
CON002854,ACC000504,logan.miller2854@catalystmarkets.ai,RevOps Manager,2025-09-18,,HS202854,SFCON002854,True,Technical Buyer
CON002855,ACC000609,harper.miller2855@keystoneops.ai,IT Admin,2026-02-10,,HS202855,SFCON002855,True,Procurement
CON002856,ACC000367,bailey.king2856@evergreenops.net,Sales Manager,2024-08-09,,HS202856,SFCON002856,True,Technical Buyer
CON002857,ACC000481,morgan.james2857@brightops12.co,RevOps Manager,2024-06-28,,HS202857,SFCON002857,True,User
CON002858,ACC000343,rowan.stone2858@brightsystems91.io,Operations Director,2024-02-06,,HS202858,SFCON002858,True,Influencer
CON002859,ACC000001,finley.reed2859@nimbusops.net,CEO,2025-01-22,,HS202859,SFCON002859,False,User
CON002860,ACC000199,drew.sullivan2860@novacloud58.com,Operations Director,2024-09-25,,HS202860,SFCON002860,True,Economic Buyer
CON002861,ACC000500,blake.stone2861@summitmarkets10.ai,CFO,2024-06-26,,HS202861,SFCON002861,True,Influencer
CON002862,ACC000370,finley.adams2862@catalystdynamics59.ai,Marketing Director,2025-07-03,,HS202862,SFCON002862,True,Technical Buyer
CON002863,ACC000521,maya.young2863@summitops58.co,Marketing Director,2024-08-20,,HS202863,,True,User
CON002864,ACC000242,parker.king2864@meridianintelligen.io,VP Sales,2025-11-20,,HS202864,SFCON002864,True,Technical Buyer
CON002865,ACC000528,alex.wright2865@catalystdata39.ai,Operations Director,2024-12-08,,HS202865,SFCON002865,True,Influencer
CON002866,ACC000509,jamie.miller2866@vertexsoftware45.co,Marketing Director,2024-07-19,,HS202866,SFCON002866,True,Influencer
CON002867,ACC000122,sam.ward2867@clearpathmarkets.com,VP Sales,2024-09-19,,HS202867,SFCON002867,False,User
CON002868,ACC000016,avery.kim2868@catalystdynamics.com,VP Sales,2024-10-19,,HS202868,SFCON002868,True,Champion
CON002869,ACC000040,hayden.king2869@nimbusmarkets.ai,IT Admin,2026-01-27,,HS202869,SFCON002869,True,Technical Buyer
CON002870,ACC000508,quinn.king2870@signalhealth89.co,Marketing Director,2026-06-19,,HS202870,SFCON002870,True,Champion
CON002871,ACC000314,maya.bell2871@apexworks61.net,Demand Gen Manager,2026-01-11,,HS202871,SFCON002871,False,Economic Buyer
CON002872,ACC000016,bailey.brooks2872@catalystdynamics.com,IT Admin,2025-07-06,,HS202872,SFCON002872,True,Technical Buyer
CON002873,ACC000110,jordan.king2873@cobaltdynamics35.net,Sales Manager,2025-07-28,,HS202873,SFCON002873,True,Champion
CON002874,ACC000193,charlie.foster2874@novanetworks81.co,Demand Gen Manager,2026-02-02,,HS202874,SFCON002874,True,User
CON002875,ACC000494,casey.brooks2875@northstarmarkets77.net,CEO,2026-05-17,,HS202875,SFCON002875,True,Technical Buyer
CON002876,ACC000278,casey.james2876@ironwoodsystems49.ai,RevOps Manager,2025-01-28,,HS202876,SFCON002876,True,Technical Buyer
CON002877,ACC000503,quinn.brooks2877@keystoneplatform51.com,Demand Gen Manager,2025-11-01,,HS202877,SFCON002877,True,Economic Buyer
CON002878,ACC000251,skyler.miller2878@vertexdynamics65.com,VP Sales,2025-04-05,,HS202878,,True,Influencer
CON002879,ACC000239,alex.james2879@evergreenworks.ai,Sales Manager,2025-02-11,,HS202879,,True,Influencer
CON002880,ACC000621,alex.bennett2880@signallabs78.net,CEO,2025-03-09,,HS202880,SFCON002880,True,Champion
CON002881,ACC000313,reese.sullivan2881@pioneerhealth24.net,Sales Ops Analyst,2025-06-06,,HS202881,SFCON002881,False,Economic Buyer
CON002882,ACC000005,rowan.brooks2882@summitsolutions.ai,Sales Manager,2025-06-28,,HS202882,SFCON002882,False,Champion
CON002883,ACC000255,harper.gray2883@bluepeaklabs.com,CEO,2026-02-24,,HS202883,SFCON002883,True,Economic Buyer
CON002884,ACC000646,jamie.ward2884@summitdata97.ai,Marketing Director,2024-02-14,,HS202884,SFCON002884,True,Procurement
CON002885,ACC000125,devon.king2885@atlassolutions55.co,Marketing Director,2024-09-10,,HS202885,SFCON002885,True,Procurement
CON002886,ACC000516,cameron.ward2886@cobaltlabs40.ai,IT Admin,2025-08-28,,HS202886,SFCON002886,False,Economic Buyer
CON002887,ACC000127,charlie.wright2887@bluepeaksolutions2.ai,Sales Manager,2024-05-10,,HS202887,SFCON002887,True,Technical Buyer
CON002888,ACC000439,jamie.reed2888@signaldata41.co,Marketing Director,2026-01-18,,HS202888,SFCON002888,True,Influencer
CON002889,ACC000204,jamie.wright2889@northstarlabs.io,Demand Gen Manager,2025-06-06,,HS202889,SFCON002889,True,Influencer
CON002890,ACC000342,jordan.patel2890@atlasanalytics85.com,Marketing Director,2025-11-27,,HS202890,SFCON002890,True,Technical Buyer
CON002891,ACC000266,cameron.miller2891@keystonedynamics.io,RevOps Manager,2025-01-14,,,SFCON002891,True,User
CON002892,ACC000121,riley.parker2892@brightsoftware.ai,Marketing Director,2025-03-22,,,SFCON002892,False,User
CON002893,ACC000533,taylor.davis2893@keystonenetworks16.io,Sales Ops Analyst,2025-01-16,,HS202893,SFCON002893,False,Technical Buyer
CON002894,ACC000361,elliot.james2894@signalmarkets.ai,CFO,2025-05-22,,HS202894,SFCON002894,True,Technical Buyer
CON002895,ACC000213,taylor.long2895@northstarnetworks.co,RevOps Manager,2025-09-01,,HS202895,SFCON002895,True,Technical Buyer
CON002896,ACC000386,drew.reed2896@keystonemarkets55.co,Sales Manager,2026-01-06,,HS202896,SFCON002896,True,User
CON002897,ACC000128,reese.patel2897@ironwoodcloud.co,IT Admin,2024-02-01,,HS202897,SFCON002897,True,Technical Buyer
CON002898,ACC000202,skyler.murphy2898@clearpathlabs59.net,Sales Manager,2025-03-04,,HS202898,SFCON002898,True,Procurement
CON002899,ACC000254,jordan.davis2899@clearpathintellige.net,Marketing Director,2026-06-23,,HS202899,SFCON002899,False,Procurement
CON002900,ACC000221,logan.perry2900@catalystsystems.ai,VP Sales,2025-11-27,,HS202900,,True,Procurement
CON002901,ACC000229,jamie.parker2901@bluepeaksystems.co,Sales Manager,2024-09-22,,HS202901,SFCON002901,True,Procurement
CON002902,ACC000231,reese.murphy2902@summitgroup.io,VP Sales,2025-05-03,,HS202902,SFCON002902,True,Champion
CON002903,ACC000272,morgan.brooks2903@cobaltplatform66.co,Sales Ops Analyst,2024-01-05,,HS202903,SFCON002903,True,User
CON002904,ACC000430,taylor.bennett2904@clearpathintellige.co,Operations Director,2026-04-07,,HS202904,SFCON002904,True,Economic Buyer
CON002905,ACC000572,drew.kim2905@cobaltsoftware.io,Sales Manager,2025-05-24,,HS202905,SFCON002905,True,User
CON002906,ACC000236,finley.price2906@pioneerops.co,CEO,2025-11-06,,HS202906,SFCON002906,False,User
CON002907,ACC000068,parker.young2907@bluepeakgroup.co,CFO,2025-05-08,,HS202907,SFCON002907,True,Technical Buyer
CON002908,ACC000036,quinn.young2908@cobaltdynamics49.ai,VP Sales,2025-03-10,,HS202908,SFCON002908,True,Procurement
CON002909,ACC000469,skyler.brooks2909@novamarkets92.com,CEO,2024-06-23,,HS202909,,True,User
CON002910,ACC000554,blake.patel2910@pioneermarkets.net,RevOps Manager,2025-05-28,,HS202910,SFCON002910,True,User
CON002911,ACC000077,finley.murphy2911@meridiansystems12.co,CFO,2025-01-31,,HS202911,SFCON002911,False,Champion
CON002912,ACC000134,blake.parker2912@meridiananalytics.ai,IT Admin,2026-06-10,,HS202912,SFCON002912,False,Influencer
CON002913,ACC000445,rowan.stone2913@clearpathcloud.com,Operations Director,2026-03-17,,HS202913,SFCON002913,False,Champion
CON002914,ACC000345,quinn.adams2914@evergreenlabs24.ai,Sales Manager,2024-12-29,,HS202914,SFCON002914,True,User
CON002915,ACC000018,kendall.foster2915@bluepeakdynamics.ai,RevOps Manager,2024-03-16,,HS202915,SFCON002915,True,User
CON002916,ACC000402,drew.brooks2916@nimbusanalytics49.io,Sales Ops Analyst,2025-09-14,,HS202916,SFCON002916,False,Economic Buyer
CON002917,ACC000304,hayden.parker2917@evergreenmarkets98.net,RevOps Manager,2026-02-24,,,SFCON002917,True,Economic Buyer
CON002918,ACC000387,hayden.ross2918@apexdynamics.ai,Marketing Director,2025-01-18,,HS202918,SFCON002918,True,User
CON002919,ACC000648,bailey.james2919@atlasintelligence4.net,Sales Manager,2025-05-12,,HS202919,SFCON002919,False,Influencer
CON002920,ACC000285,harper.gray2920@signaldynamics.ai,Sales Ops Analyst,2024-10-30,,HS202920,SFCON002920,True,Economic Buyer
CON002921,ACC000578,hayden.sullivan2921@northstardynamics1.co,CEO,2025-03-02,,HS202921,SFCON002921,True,Champion
CON002922,ACC000472,blake.kim2922@evergreenmarkets21.com,IT Admin,2024-05-03,,,SFCON002922,True,Champion
CON002923,ACC000547,quinn.chen2923@summitplatform29.co,RevOps Manager,2024-07-17,,HS202923,SFCON002923,False,User
CON002924,ACC000037,bailey.miller2924@atlassystems.net,Sales Ops Analyst,2024-11-06,,HS202924,SFCON002924,True,Influencer
CON002925,ACC000432,taylor.sullivan2925@apexplatform96.ai,IT Admin,2025-08-03,,,SFCON002925,True,Champion
CON002926,ACC000050,hayden.perry2926@clearpathintellige.ai,CFO,2026-05-13,,HS202926,SFCON002926,True,Champion
CON002927,ACC000522,bailey.ross2927@signalsystems40.co,Sales Manager,2024-07-22,,HS202927,SFCON002927,True,Influencer
CON002928,ACC000364,rowan.price2928@evergreensystems95.co,CFO,2025-01-28,,HS202928,SFCON002928,True,Technical Buyer
CON002929,ACC000345,rowan.king2929@evergreenlabs24.ai,VP Sales,2025-01-30,,HS202929,SFCON002929,True,Technical Buyer
CON002930,ACC000398,sam.foster2930@cobaltplatform29.co,IT Admin,2024-05-24,,HS202930,SFCON002930,True,Champion
CON002931,ACC000369,riley.chen2931@brightplatform.ai,IT Admin,2026-02-19,,HS202931,SFCON002931,True,Champion
CON002932,ACC000607,alex.torres2932@bluepeakops21.net,Sales Ops Analyst,2024-01-11,,HS202932,SFCON002932,True,Influencer
CON002933,ACC000614,devon.nelson2933@evergreenops74.ai,CEO,2025-06-27,,HS202933,SFCON002933,True,Technical Buyer
CON002934,ACC000222,casey.young2934@vertexlabs38.co,Demand Gen Manager,2024-12-03,,HS202934,SFCON002934,True,Economic Buyer
CON002935,ACC000208,cameron.nelson2935@atlasplatform18.net,Sales Manager,2026-04-29,,HS202935,SFCON002935,True,Procurement
CON002936,ACC000062,jamie.james2936@northstaranalytics.ai,Sales Manager,2024-02-11,,HS202936,SFCON002936,True,Economic Buyer
CON002937,ACC000330,avery.torres2937@clearpathintellige.ai,IT Admin,2026-06-25,,HS202937,SFCON002937,True,User
CON002938,ACC000446,skyler.foster2938@northstarops94.co,CFO,2024-06-30,,HS202938,SFCON002938,True,Procurement
CON002939,ACC000626,logan.ward2939@evergreenanalytics.ai,IT Admin,2025-03-17,,HS202939,SFCON002939,True,Champion
CON002940,ACC000439,parker.ward2940@signaldata41.co,Sales Ops Analyst,2025-07-29,,HS202940,SFCON002940,True,Technical Buyer
CON002941,ACC000448,skyler.young2941@atlasmarkets54.net,VP Sales,2024-01-02,,HS202941,SFCON002941,False,Influencer
CON002942,ACC000146,cameron.nelson2942@brightmarkets38.io,Demand Gen Manager,2024-02-29,,HS202942,SFCON002942,True,Champion
CON002943,ACC000232,charlie.davis2943@novanetworks.co,VP Sales,2024-11-10,,HS202943,SFCON002943,True,User
CON002944,ACC000641,harper.ward2944@nimbusdata25.net,CFO,2025-10-04,,HS202944,SFCON002944,True,User
CON002945,ACC000054,riley.carter2945@novaops.net,IT Admin,2024-03-28,,HS202945,SFCON002945,True,User
CON002946,ACC000550,maya.wright2946@summitplatform86.net,RevOps Manager,2025-01-15,,HS202946,SFCON002946,True,Influencer
CON002947,ACC000528,casey.kim2947@catalystdata39.ai,Sales Ops Analyst,2024-08-03,,HS202947,SFCON002947,False,Procurement
CON002948,ACC000073,maya.miller2948@evergreendata.co,VP Sales,2024-05-22,,HS202948,SFCON002948,False,Influencer
CON002949,ACC000576,emerson.price2949@cobaltlabs91.com,CEO,2025-05-25,,HS202949,SFCON002949,True,Procurement
CON002950,ACC000239,riley.foster2950@evergreenworks.ai,Demand Gen Manager,2025-02-22,,HS202950,SFCON002950,True,Economic Buyer
CON002951,ACC000437,taylor.foster2951@clearpathsolutions.com,Demand Gen Manager,2026-04-11,,HS202951,SFCON002951,False,Technical Buyer
CON002952,ACC000384,charlie.gray2952@ironwoodnetworks73.io,Demand Gen Manager,2025-08-21,,HS202952,SFCON002952,True,Procurement
CON002953,ACC000237,cameron.king2953@northstarmarkets.co,CEO,2024-08-12,,HS202953,,True,Champion
CON002954,ACC000423,devon.wright2954@bluepeakintelligen.com,Operations Director,2025-07-19,,HS202954,SFCON002954,False,Procurement
CON002955,ACC000528,jamie.adams2955@catalystdata39.ai,Sales Ops Analyst,2025-09-18,,HS202955,SFCON002955,True,Economic Buyer
CON002956,ACC000214,skyler.james2956@catalystdata.net,Operations Director,2024-11-06,,HS202956,SFCON002956,True,Champion
CON002957,ACC000379,taylor.carter2957@evergreennetworks4.ai,Sales Ops Analyst,2026-01-16,,HS202957,SFCON002957,True,Champion
CON002958,ACC000557,parker.ross2958@vertexlabs.ai,Sales Ops Analyst,2026-03-16,,HS202958,SFCON002958,True,Influencer
CON002959,ACC000610,charlie.sullivan2959@ironwoodplatform46.net,VP Sales,2024-01-10,,HS202959,SFCON002959,True,Technical Buyer
CON002960,ACC000257,sam.patel2960@vertexworks80.net,RevOps Manager,2025-02-11,,HS202960,SFCON002960,True,Technical Buyer
CON002961,ACC000538,alex.kim2961@northstarmarkets65.io,Operations Director,2024-01-18,,HS202961,SFCON002961,False,Economic Buyer
CON002962,ACC000607,drew.stone2962@bluepeakops21.net,CEO,2025-10-25,,HS202962,SFCON002962,False,Economic Buyer
CON002963,ACC000011,blake.stone2963@ironwoodanalytics.net,CEO,2024-09-23,,HS202963,SFCON002963,True,Champion
CON002964,ACC000069,reese.sullivan2964@clearpathnetworks.co,IT Admin,2024-02-21,,HS202964,SFCON002964,True,Champion
CON002965,ACC000557,logan.patel2965@vertexlabs.ai,Sales Ops Analyst,2026-06-22,,HS202965,SFCON002965,True,User
CON002966,ACC000352,quinn.murphy2966@novaintelligence15.com,IT Admin,2026-04-28,,HS202966,SFCON002966,True,Influencer
CON002967,ACC000575,logan.perry2967@meridianops42.com,Operations Director,2024-01-06,,HS202967,SFCON002967,True,Champion
CON002968,ACC000188,hayden.price2968@apexsoftware.ai,Demand Gen Manager,2024-12-27,,HS202968,SFCON002968,True,Champion
CON002969,ACC000650,skyler.patel2969@cobaltanalytics22.ai,IT Admin,2024-10-10,,HS202969,SFCON002969,True,Technical Buyer
CON002970,ACC000443,bailey.sullivan2970@vertexhealth3.com,Sales Manager,2025-11-23,,HS202970,SFCON002970,False,Economic Buyer
CON002971,ACC000624,jordan.torres2971@evergreenworks94.net,VP Sales,2025-09-19,,HS202971,SFCON002971,True,Procurement
CON002972,ACC000557,logan.james2972@vertexlabs.ai,Marketing Director,2026-01-23,,HS202972,SFCON002972,True,Technical Buyer
CON002973,ACC000518,parker.torres2973@catalystdynamics95.io,VP Sales,2024-05-03,,HS202973,SFCON002973,True,Procurement
CON002974,ACC000442,skyler.james2974@apexplatform59.net,RevOps Manager,2025-10-11,,HS202974,,True,Economic Buyer
CON002975,ACC000057,alex.wright2975@novagroup.com,Marketing Director,2024-05-11,,HS202975,SFCON002975,True,Influencer
CON002976,ACC000518,finley.ward2976@catalystdynamics95.io,Operations Director,2026-02-25,,HS202976,SFCON002976,True,Procurement
CON002977,ACC000299,avery.kim2977@meridianhealth25.io,CFO,2025-07-11,,HS202977,SFCON002977,False,Influencer
CON002978,ACC000574,emerson.torres2978@northstarsolutions.com,Sales Manager,2024-04-22,,,,True,Champion
CON002979,ACC000345,kendall.bell2979@evergreenlabs24.ai,Sales Ops Analyst,2024-05-13,,HS202979,SFCON002979,True,Influencer
CON002980,ACC000417,rowan.brooks2980@nimbusanalytics.ai,RevOps Manager,2024-05-22,,HS202980,SFCON002980,False,Technical Buyer
CON002981,ACC000074,bailey.chen2981@meridianmarkets2.ai,CEO,2025-07-16,,HS202981,SFCON002981,True,Technical Buyer
CON002982,ACC000414,morgan.patel2982@evergreennetworks9.co,Operations Director,2024-08-29,,HS202982,SFCON002982,False,Influencer
CON002983,ACC000285,logan.reed2983@signaldynamics.ai,VP Sales,2024-12-13,,HS202983,SFCON002983,False,User
CON002984,ACC000650,maya.king2984@cobaltanalytics22.ai,RevOps Manager,2026-03-03,,HS202984,SFCON002984,True,User
CON002985,ACC000279,drew.brooks2985@ironwoodsolutions8.net,Operations Director,2024-08-02,,HS202985,SFCON002985,False,Economic Buyer
CON002986,ACC000021,elliot.james2986@brighthealth.com,CEO,2025-06-13,,HS202986,SFCON002986,False,Economic Buyer
CON002987,ACC000084,jordan.davis2987@summitsystems.ai,Operations Director,2025-05-27,,HS202987,SFCON002987,True,Champion
CON002988,ACC000096,cameron.stone2988@atlasintelligence.co,Operations Director,2024-08-03,,HS202988,SFCON002988,True,Champion
CON002989,ACC000270,finley.young2989@apexhealth.co,IT Admin,2025-05-25,,HS202989,SFCON002989,True,Procurement
CON002990,ACC000300,rowan.king2990@apexsolutions.co,Sales Manager,2025-09-25,,HS202990,SFCON002990,True,Influencer
CON002991,ACC000140,kendall.wright2991@meridiandynamics.co,Marketing Director,2026-06-03,,HS202991,,True,Economic Buyer
CON002992,ACC000122,kendall.bell2992@clearpathmarkets.com,CEO,2025-10-03,,HS202992,SFCON002992,True,Champion
CON002993,ACC000255,maya.price2993@bluepeaklabs.com,RevOps Manager,2025-02-18,,HS202993,SFCON002993,True,Technical Buyer
CON002994,ACC000024,harper.bell2994@cobaltdata.net,CFO,2024-04-11,,HS202994,SFCON002994,True,Procurement
CON002995,ACC000197,alex.murphy2995@summitcloud34.io,Marketing Director,2024-12-25,,HS202995,SFCON002995,True,Champion
CON002996,ACC000589,drew.young2996@nimbusanalytics95.com,Marketing Director,2024-10-23,,HS202996,SFCON002996,True,Technical Buyer
CON002997,ACC000301,avery.sullivan2997@apexsolutions85.ai,RevOps Manager,2024-05-28,,HS202997,SFCON002997,True,Champion
CON002998,ACC000421,reese.murphy2998@northstarintellige.ai,Operations Director,2026-06-21,,HS202998,SFCON002998,False,Procurement
CON002999,ACC000146,rowan.torres2999@brightmarkets38.io,Sales Manager,2025-03-26,,HS202999,,True,Procurement
CON003000,ACC000481,reese.torres3000@brightops12.co,CEO,2024-04-28,,HS203000,SFCON003000,True,Influencer
CON003001,ACC000132,devon.wright3001@summitdata.com,Operations Director,2025-07-19,,HS203001,SFCON003001,False,Influencer
CON003002,ACC000533,skyler.sullivan3002@keystonenetworks16.io,IT Admin,2025-12-24,,HS203002,SFCON003002,True,Procurement
CON003003,ACC000083,parker.miller3003@nimbusintelligence.io,CEO,2024-04-04,,HS203003,SFCON003003,True,Champion
CON003004,ACC000646,sam.price3004@summitdata97.ai,IT Admin,2024-11-13,,HS203004,SFCON003004,True,Champion
CON003005,ACC000638,alex.davis3005@apexsystems.io,Sales Ops Analyst,2026-03-12,,HS203005,SFCON003005,True,Technical Buyer
CON003006,ACC000277,elliot.adams3006@meridianworks77.ai,Marketing Director,2025-12-20,,HS203006,SFCON003006,True,User
CON003007,ACC000457,skyler.davis3007@signalcloud.ai,Operations Director,2026-04-02,,HS203007,SFCON003007,True,Influencer
CON003008,ACC000519,bailey.young3008@summitintelligence.com,RevOps Manager,2024-03-28,,HS203008,SFCON003008,True,Procurement
CON003009,ACC000463,morgan.brooks3009@catalysthealth65.io,VP Sales,2024-08-09,,HS203009,SFCON003009,True,User
CON003010,ACC000515,riley.torres3010@catalystintelligen.io,Sales Manager,2024-07-05,,HS203010,SFCON003010,True,Procurement
CON003011,ACC000607,jordan.kim3011@bluepeakops21.net,CEO,2025-01-13,,HS203011,SFCON003011,True,User
CON003012,ACC000159,elliot.stone3012@pioneersoftware.co,Demand Gen Manager,2025-10-31,,HS203012,SFCON003012,True,Champion
CON003013,ACC000414,sam.young3013@evergreennetworks9.co,CEO,2026-06-01,,,SFCON003013,True,Procurement
CON003014,ACC000422,finley.price3014@bluepeakanalytics3.net,Marketing Director,2024-10-24,,HS203014,SFCON003014,True,Champion
CON003015,ACC000462,drew.adams3015@northstarsystems91.net,VP Sales,2025-06-13,,HS203015,SFCON003015,True,Influencer
CON003016,ACC000168,cameron.ward3016@ironwoodplatform56.com,Operations Director,2024-01-27,,HS203016,SFCON003016,True,Champion
CON003017,ACC000201,bailey.carter3017@clearpathdata6.com,Operations Director,2024-05-31,,HS203017,SFCON003017,True,Champion
